sector,funding_required_eur_k
FinTech,188.7
FinTech,235.5
FinTech,193.7
FinTech,208.8
FinTech,310.0
FinTech,215.8
FinTech,135.6
FinTech,210.6
FinTech,224.8
FinTech,181.7
FinTech,260.1
FinTech,157.0
FinTech,212.8
FinTech,156.5
FinTech,205.3
FinTech,258.6
FinTech,211.7
FinTech,208.9
FinTech,221.1
FinTech,223.7
FinTech,257.7
FinTech,258.1
FinTech,304.7
FinTech,228.3
FinTech,149.9
FinTech,267.6
FinTech,299.7
FinTech,387.0
FinTech,306.8
FinTech,196.3
FinTech,229.4
FinTech,206.4
FinTech,200.1
FinTech,214.0
FinTech,295.3
FinTech,152.4
FinTech,174.5
FinTech,290.8
FinTech,306.9
FinTech,188.8
FinTech,321.2
FinTech,275.0
FinTech,206.6
FinTech,125.5
FinTech,149.7
FinTech,188.8
FinTech,261.7
FinTech,261.8
FinTech,197.3
FinTech,208.3
FinTech,218.1
FinTech,208.9
FinTech,228.1
FinTech,218.2
FinTech,149.5
FinTech,209.5
FinTech,218.6
FinTech,275.9
FinTech,181.5
FinTech,230.2
FinTech,250.1
FinTech,212.3
FinTech,146.7
FinTech,277.2
FinTech,260.9
FinTech,231.6
FinTech,221.7
FinTech,145.8
FinTech,262.5
FinTech,309.2
FinTech,170.0
FinTech,299.3
FinTech,285.0
FinTech,168.9
FinTech,200.7
FinTech,159.4
FinTech,216.4
FinTech,243.6
FinTech,162.2
FinTech,240.1
FinTech,254.5
FinTech,255.3
FinTech,243.9
FinTech,165.6
FinTech,213.6
FinTech,238.2
FinTech,307.4
FinTech,219.8
FinTech,242.3
FinTech,177.3
FinTech,168.4
FinTech,163.6
FinTech,199.5
FinTech,353.0
FinTech,200.3
FinTech,238.9
FinTech,249.7
FinTech,170.9
FinTech,198.8
FinTech,253.6
FinTech,242.4
FinTech,138.9
FinTech,251.9
FinTech,193.5
FinTech,194.7
FinTech,241.1
FinTech,311.8
FinTech,209.8
FinTech,288.1
FinTech,157.7
FinTech,226.4
FinTech,194.0
FinTech,234.4
FinTech,205.2
FinTech,161.4
FinTech,179.1
FinTech,150.6
FinTech,162.7
FinTech,245.4
FinTech,207.4
FinTech,231.7
FinTech,333.6
FinTech,205.2
FinTech,254.2
FinTech,221.1
FinTech,414.7
FinTech,109.7
FinTech,186.3
FinTech,255.4
FinTech,184.8
FinTech,250.2
FinTech,216.7
FinTech,268.1
FinTech,169.3
FinTech,228.6
FinTech,244.6
FinTech,226.5
FinTech,227.4
FinTech,289.7
FinTech,149.3
FinTech,226.1
FinTech,166.4
FinTech,261.5
FinTech,181.2
FinTech,124.4
FinTech,263.0
FinTech,206.5
FinTech,238.5
FinTech,305.0
FinTech,239.3
FinTech,228.4
FinTech,217.3
FinTech,168.7
FinTech,209.1
FinTech,345.9
FinTech,201.5
FinTech,212.0
FinTech,293.4
FinTech,154.1
FinTech,253.4
FinTech,152.4
FinTech,240.8
FinTech,218.6
FinTech,252.9
FinTech,174.1
FinTech,194.3
FinTech,255.9
FinTech,195.4
FinTech,261.4
FinTech,230.5
FinTech,198.3
FinTech,204.3
FinTech,219.9
FinTech,208.8
FinTech,259.9
FinTech,201.7
FinTech,192.6
FinTech,270.9
FinTech,199.4
FinTech,194.0
FinTech,124.0
FinTech,173.0
FinTech,181.2
FinTech,194.0
FinTech,186.1
FinTech,275.4
FinTech,183.8
FinTech,187.0
FinTech,227.7
FinTech,170.5
FinTech,314.8
FinTech,264.2
FinTech,167.9
FinTech,277.4
FinTech,291.0
FinTech,168.9
FinTech,168.0
FinTech,190.9
FinTech,158.7
FinTech,183.6
FinTech,200.4
FinTech,246.7
FinTech,223.8
FinTech,212.3
FinTech,196.6
FinTech,162.6
FinTech,251.7
FinTech,250.4
FinTech,190.6
FinTech,170.5
FinTech,314.2
FinTech,232.5
FinTech,240.7
FinTech,243.1
FinTech,166.6
FinTech,310.2
FinTech,200.2
FinTech,265.4
FinTech,307.3
FinTech,223.8
FinTech,167.4
FinTech,123.8
FinTech,217.8
FinTech,232.7
FinTech,192.2
FinTech,226.7
FinTech,242.6
FinTech,276.1
FinTech,208.4
FinTech,217.4
FinTech,210.9
FinTech,221.4
FinTech,195.2
FinTech,195.0
FinTech,197.9
FinTech,227.7
FinTech,180.8
FinTech,198.0
FinTech,333.0
FinTech,270.0
FinTech,176.3
FinTech,268.0
FinTech,253.8
FinTech,214.5
FinTech,186.7
FinTech,181.9
FinTech,231.3
FinTech,180.8
FinTech,282.8
FinTech,301.8
FinTech,217.5
FinTech,285.5
FinTech,199.9
FinTech,186.4
FinTech,283.0
FinTech,316.0
FinTech,345.1
FinTech,237.2
FinTech,267.9
FinTech,236.0
FinTech,303.4
FinTech,242.7
FinTech,264.4
FinTech,169.2
FinTech,208.3
FinTech,264.9
FinTech,259.5
FinTech,270.2
FinTech,225.9
FinTech,189.1
FinTech,216.7
FinTech,222.1
FinTech,232.3
FinTech,175.9
FinTech,206.7
FinTech,215.3
FinTech,131.2
FinTech,266.1
FinTech,228.1
FinTech,233.5
FinTech,195.1
FinTech,251.4
FinTech,181.4
FinTech,188.1
FinTech,253.9
FinTech,238.5
FinTech,163.8
FinTech,315.8
FinTech,184.5
FinTech,213.1
FinTech,328.3
FinTech,136.8
FinTech,148.4
FinTech,243.2
FinTech,124.2
FinTech,137.3
FinTech,287.9
FinTech,200.0
FinTech,364.1
FinTech,173.2
FinTech,204.2
FinTech,248.8
FinTech,244.9
FinTech,207.2
FinTech,189.3
FinTech,231.7
FinTech,301.5
FinTech,261.8
FinTech,190.0
FinTech,174.9
FinTech,187.3
FinTech,163.9
FinTech,227.3
FinTech,264.9
FinTech,216.1
FinTech,326.3
FinTech,330.5
FinTech,235.8
FinTech,258.2
FinTech,178.6
FinTech,202.2
FinTech,294.4
FinTech,192.3
FinTech,309.3
FinTech,283.8
FinTech,261.2
FinTech,167.8
FinTech,204.5
FinTech,254.8
FinTech,175.1
FinTech,210.3
FinTech,261.2
FinTech,192.8
FinTech,180.8
FinTech,145.2
FinTech,201.0
FinTech,262.5
FinTech,179.7
FinTech,220.6
FinTech,208.7
FinTech,188.5
FinTech,266.4
FinTech,320.5
FinTech,276.8
FinTech,187.2
FinTech,347.4
FinTech,276.6
FinTech,197.8
FinTech,183.8
FinTech,284.3
FinTech,228.7
FinTech,180.7
FinTech,212.3
FinTech,200.1
FinTech,181.8
FinTech,277.4
FinTech,263.0
FinTech,266.4
FinTech,265.6
FinTech,178.0
FinTech,191.2
FinTech,307.3
FinTech,225.2
FinTech,156.7
FinTech,230.9
FinTech,255.4
FinTech,247.8
FinTech,177.1
FinTech,339.1
FinTech,155.6
FinTech,225.4
FinTech,327.6
FinTech,251.7
FinTech,266.3
FinTech,172.4
FinTech,238.0
FinTech,217.9
FinTech,169.4
FinTech,268.1
FinTech,182.0
FinTech,187.0
FinTech,242.7
FinTech,212.6
FinTech,228.4
FinTech,209.6
FinTech,304.1
FinTech,177.6
FinTech,197.4
FinTech,245.4
FinTech,175.0
FinTech,173.3
FinTech,226.8
FinTech,268.2
FinTech,276.4
FinTech,224.4
FinTech,188.2
FinTech,234.1
FinTech,250.2
FinTech,233.3
FinTech,291.8
FinTech,174.0
FinTech,187.2
FinTech,282.6
FinTech,156.6
FinTech,194.1
FinTech,185.7
FinTech,153.3
FinTech,210.4
FinTech,260.8
FinTech,227.7
FinTech,264.1
FinTech,289.0
FinTech,201.0
FinTech,403.8
FinTech,202.9
FinTech,209.2
FinTech,186.7
FinTech,249.1
FinTech,205.5
FinTech,215.7
FinTech,209.6
FinTech,208.5
FinTech,227.8
FinTech,198.1
FinTech,200.2
FinTech,281.2
FinTech,205.4
FinTech,240.0
FinTech,179.0
FinTech,198.3
FinTech,165.5
FinTech,336.6
FinTech,301.4
FinTech,251.9
FinTech,360.3
FinTech,262.3
FinTech,211.2
FinTech,239.3
FinTech,300.4
FinTech,179.4
FinTech,167.8
FinTech,241.2
FinTech,192.0
FinTech,130.6
FinTech,165.1
FinTech,204.5
FinTech,222.1
FinTech,223.7
FinTech,348.4
FinTech,209.5
FinTech,234.2
FinTech,151.2
FinTech,218.1
FinTech,237.2
FinTech,160.1
FinTech,177.2
FinTech,245.9
FinTech,193.8
FinTech,214.6
FinTech,248.8
FinTech,351.0
FinTech,208.8
FinTech,330.0
FinTech,140.0
FinTech,227.3
FinTech,203.4
FinTech,194.4
FinTech,255.6
FinTech,209.1
FinTech,137.9
FinTech,152.5
FinTech,259.4
FinTech,150.8
FinTech,261.0
FinTech,226.1
FinTech,211.3
FinTech,215.6
FinTech,247.3
FinTech,167.6
FinTech,221.8
FinTech,169.0
FinTech,228.1
FinTech,254.9
FinTech,228.2
FinTech,252.7
FinTech,187.0
FinTech,216.6
FinTech,208.0
FinTech,204.9
FinTech,182.7
FinTech,198.9
FinTech,170.1
FinTech,148.8
FinTech,187.0
FinTech,253.7
FinTech,231.8
FinTech,164.6
FinTech,200.1
FinTech,257.6
FinTech,198.2
FinTech,158.6
FinTech,369.3
FinTech,211.4
FinTech,168.1
FinTech,228.5
FinTech,215.4
FinTech,154.1
FinTech,224.5
FinTech,275.5
FinTech,208.2
FinTech,136.8
FinTech,237.7
FinTech,252.4
FinTech,192.0
FinTech,192.3
FinTech,369.3
FinTech,188.8
FinTech,169.7
FinTech,221.0
FinTech,250.8
FinTech,248.3
FinTech,124.5
FinTech,188.7
FinTech,286.4
FinTech,236.8
FinTech,165.3
FinTech,292.4
FinTech,274.3
FinTech,205.2
FinTech,268.9
FinTech,348.0
FinTech,172.4
FinTech,249.6
FinTech,346.9
FinTech,255.3
FinTech,184.7
FinTech,232.1
FinTech,301.1
FinTech,173.9
FinTech,218.2
FinTech,207.7
FinTech,190.0
FinTech,232.2
FinTech,214.7
FinTech,254.7
FinTech,285.6
FinTech,163.9
FinTech,223.1
FinTech,217.0
FinTech,230.2
FinTech,218.9
FinTech,175.3
FinTech,307.0
FinTech,338.6
FinTech,249.1
FinTech,252.1
FinTech,226.4
FinTech,274.6
FinTech,125.3
FinTech,219.5
FinTech,192.6
FinTech,227.2
FinTech,282.5
FinTech,220.7
FinTech,202.2
FinTech,159.1
